time(ms);RPM(1/min);MAP(kPa);IAT2(°C);TP_REL(%);FRP(kPa);SHRTFT1(%);SHRTFT2(%);LOAD(%);TCBP_DSD(kPa);WGATE_PRES(kPa);FUELSYS_A_PCTB1(%);FUELSYS_B_PCTB1(%)
41561;1400;47.0;50;3.92;8710.0;0.00;0.00;32.16;98.9;60.0;0.00;100.00
41570;1399;47.0;50;3.53;8710.0;0.00;0.00;31.76;98.9;60.5;0.00;100.00
41585;1397;48.0;50;3.14;8710.0;0.00;0.00;31.76;98.9;60.5;0.00;100.00
41600;1400;48.0;50;2.75;8710.0;0.00;0.00;31.76;98.9;61.0;0.00;100.00
41609;1402;48.0;50;2.35;8710.0;0.00;0.00;31.76;98.9;61.0;0.00;100.00
41622;1404;47.0;50;1.96;8710.0;0.00;0.00;31.76;98.9;61.5;0.00;100.00
41640;1407;47.0;50;2.35;8710.0;0.00;0.00;31.76;98.9;61.5;0.00;100.00
41650;1409;46.0;50;2.75;8710.0;0.00;0.00;31.37;98.9;62.0;0.00;100.00
41660;1412;46.0;50;3.14;8710.0;0.00;0.00;31.37;98.9;62.0;0.00;100.00
41670;1414;45.0;50;3.53;8710.0;0.00;0.00;31.37;98.9;62.5;0.00;100.00
41680;1416;45.0;50;3.92;8710.0;0.00;0.00;31.37;98.9;62.5;0.00;100.00
41690;1419;44.0;50;4.31;8710.0;0.00;0.00;30.98;98.9;63.0;0.00;100.00
41701;1421;44.0;50;4.71;8710.0;0.00;0.00;30.98;98.9;62.5;0.00;100.00
41721;1423;43.0;50;5.10;8710.0;0.00;0.00;30.98;98.9;62.5;0.00;100.00
41730;1423;43.0;50;5.49;8710.0;0.00;0.00;30.98;98.9;62.0;0.00;100.00
41750;1423;43.0;50;5.88;8710.0;0.00;0.00;30.59;98.9;61.5;0.00;100.00
41761;1423;44.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;61.0;0.00;100.00
41771;1422;44.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;61.0;0.00;100.00
41778;1422;44.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;60.5;0.00;100.00
41790;1422;44.0;50;6.27;8710.0;0.00;0.00;30.20;98.9;60.0;0.00;100.00
41801;1422;45.0;50;6.27;8710.0;0.00;0.00;30.20;98.9;59.5;0.00;100.00
41811;1421;45.0;50;6.27;8710.0;0.00;0.00;30.20;98.9;59.5;0.00;100.00
41823;1421;45.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;59.0;0.00;100.00
41840;1421;45.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;58.5;0.00;100.00
41857;1421;46.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;58.5;0.00;100.00
41870;1421;46.0;50;6.27;8710.0;0.00;0.00;30.59;98.9;58.0;0.00;100.00
41879;1421;46.0;50;6.27;8710.0;0.00;0.00;30.98;98.9;58.0;0.00;100.00
41890;1421;46.0;50;6.27;8710.0;0.00;0.00;30.98;98.9;57.5;0.00;100.00
41899;1421;46.0;50;6.27;8710.0;0.00;0.00;30.98;98.9;57.5;0.00;100.00
41910;1421;46.0;50;6.27;8710.0;0.00;0.00;30.98;98.9;57.0;0.00;100.00
41922;1421;46.0;50;6.27;8720.0;0.00;0.00;31.37;98.9;57.0;0.00;100.00
41939;1421;46.0;50;6.27;8720.0;0.00;0.00;31.37;98.9;56.5;0.00;100.00
41950;1421;46.0;50;6.27;8720.0;0.00;0.00;31.37;98.9;56.5;0.00;100.00
41959;1421;46.0;50;6.27;8730.0;0.00;0.00;31.37;98.9;56.0;0.00;100.00
41970;1421;46.0;50;6.27;8730.0;0.00;0.00;31.37;98.9;56.0;0.00;100.00
41985;1421;46.0;50;6.27;8740.0;0.00;0.00;31.37;98.9;56.0;0.00;100.00
41999;1421;46.0;50;6.27;8740.0;0.00;0.00;31.37;98.9;56.0;0.00;100.00
42010;1420;46.0;50;6.27;8740.0;0.00;0.00;31.37;98.9;56.0;0.00;100.00
42022;1420;47.0;50;6.27;8750.0;0.00;0.00;31.37;98.9;56.0;0.00;100.00
42031;1420;47.0;50;6.27;8750.0;0.00;0.00;31.37;98.9;55.5;0.00;100.00
42041;1419;48.0;50;6.27;8750.0;0.00;0.00;31.37;98.9;55.5;0.00;100.00
42050;1419;48.0;50;6.27;8750.0;0.00;0.00;31.37;98.9;55.5;0.00;100.00
42061;1418;49.0;50;6.27;8750.0;0.00;0.00;31.37;98.9;55.5;0.00;100.00
42070;1418;49.0;50;6.27;8750.0;0.00;0.00;30.98;98.9;55.5;0.00;100.00
42079;1418;50.0;50;6.67;8750.0;0.00;0.00;30.59;98.9;55.5;0.00;100.00
42090;1417;50.0;50;6.67;8750.0;0.00;0.00;30.20;98.9;55.5;0.00;100.00
42108;1417;51.0;50;6.67;8750.0;0.00;0.00;29.80;98.9;55.5;0.00;100.00
42121;1417;51.0;50;6.67;8750.0;0.00;0.00;29.41;98.9;55.5;0.00;100.00
42130;1417;51.0;50;6.67;8750.0;0.00;0.00;29.41;98.9;55.5;0.00;100.00
42138;1417;51.0;50;6.67;8750.0;0.00;0.00;29.02;98.9;55.5;0.00;100.00
42149;1417;51.0;50;6.67;8750.0;0.00;0.00;28.63;98.9;55.0;0.00;100.00
42161;1416;51.0;50;6.67;8750.0;0.00;0.00;28.24;98.9;55.0;0.00;100.00
42170;1416;51.0;50;6.27;8750.0;0.00;0.00;27.84;98.9;55.0;0.00;100.00
42178;1416;50.0;50;6.27;8750.0;0.00;0.00;27.45;98.9;55.0;0.00;100.00
42190;1416;50.0;50;6.27;8750.0;0.00;0.00;27.45;98.9;55.0;0.00;100.00
42201;1416;50.0;50;6.27;8750.0;0.00;0.00;27.84;98.9;55.0;0.00;100.00
42208;1416;50.0;50;6.27;8750.0;0.00;0.00;27.84;98.9;55.0;0.00;100.00
42224;1416;50.0;50;6.27;8750.0;0.00;0.00;28.24;98.9;55.0;0.00;100.00
42240;1416;50.0;50;5.88;8750.0;0.00;0.00;28.24;98.9;55.0;0.00;100.00
42250;1416;50.0;50;5.88;8750.0;0.00;0.00;28.63;98.9;55.0;0.00;100.00
42260;1416;49.0;50;5.88;8750.0;0.00;0.00;28.63;98.9;55.0;0.00;100.00
42270;1416;49.0;50;5.88;8750.0;0.00;0.00;29.02;98.9;55.5;0.00;100.00
42279;1416;49.0;50;5.88;8750.0;0.00;0.00;29.02;98.9;55.5;0.00;100.00
42290;1415;49.0;50;5.49;8750.0;0.00;0.00;29.41;98.9;55.5;0.00;100.00
42299;1415;48.0;50;5.49;8750.0;0.00;0.00;29.41;98.9;55.5;0.00;100.00
42310;1415;48.0;50;5.49;8750.0;0.00;0.78;29.02;98.9;55.5;0.00;100.00
42321;1415;48.0;50;5.49;8750.0;0.00;0.78;29.02;98.9;55.5;0.00;100.00
42330;1415;48.0;50;5.49;8750.0;0.00;0.78;28.63;98.9;56.0;0.00;100.00
42349;1415;47.0;50;5.49;8750.0;0.78;0.78;28.63;98.9;56.0;0.00;100.00
42361;1413;47.0;50;5.10;8750.0;0.78;1.56;28.24;98.9;56.5;0.00;100.00
42369;1411;47.0;50;5.10;8750.0;0.78;1.56;28.24;98.9;57.0;0.00;100.00
42381;1409;46.0;50;5.10;8750.0;0.78;1.56;27.84;98.9;57.0;0.00;100.00
42390;1407;46.0;50;5.10;8750.0;0.78;1.56;27.84;98.9;57.5;0.00;100.00
42401;1405;46.0;50;5.10;8750.0;0.78;2.34;27.45;98.9;57.5;0.00;100.00
42409;1403;45.0;50;5.10;8750.0;0.78;2.34;27.45;98.9;58.0;0.00;100.00
42421;1401;45.0;50;5.10;8750.0;0.78;2.34;27.06;98.9;58.5;0.00;100.00
42430;1399;44.0;50;5.10;8750.0;1.56;2.34;27.06;98.9;58.5;0.00;100.00
42439;1398;44.0;50;4.71;8750.0;1.56;2.34;26.67;98.9;59.0;0.00;100.00
42451;1396;44.0;50;4.71;8750.0;1.56;2.34;26.67;98.9;59.0;0.00;100.00
42465;1394;43.0;50;4.71;8750.0;1.56;2.34;26.67;98.9;59.5;0.00;100.00
42479;1394;43.0;50;4.71;8750.0;1.56;3.13;26.27;98.9;59.5;0.00;100.00
42492;1394;43.0;50;4.71;8750.0;1.56;3.13;26.27;98.9;60.0;0.00;100.00
42512;1394;42.0;50;4.71;8750.0;2.34;3.13;25.88;98.9;60.0;0.00;100.00
42530;1394;42.0;50;4.71;8750.0;2.34;3.13;25.88;98.9;60.5;0.00;100.00
42539;1394;42.0;50;4.71;8750.0;2.34;3.13;25.88;98.9;60.5;0.00;100.00
42551;1394;42.0;50;4.71;8750.0;2.34;3.13;25.49;98.9;61.0;0.00;100.00
42560;1395;41.0;50;4.71;8750.0;2.34;3.13;25.49;98.9;61.0;0.00;100.00
42571;1395;41.0;50;4.71;8750.0;2.34;3.13;25.10;98.9;61.5;0.00;100.00
42580;1395;41.0;50;4.71;8750.0;2.34;3.13;25.10;98.9;61.5;0.00;100.00
42592;1395;41.0;50;4.71;8750.0;2.34;3.13;24.71;98.9;61.5;0.00;100.00
42621;1395;40.0;50;4.71;8750.0;3.13;3.13;24.31;98.9;61.5;0.00;100.00
42631;1395;40.0;50;4.71;8750.0;3.13;3.13;24.31;98.9;61.5;0.00;100.00
42640;1394;40.0;50;4.71;8750.0;3.13;3.13;23.92;98.9;61.5;0.00;100.00
42650;1394;40.0;50;4.71;8750.0;3.13;3.13;23.92;98.9;61.5;0.00;100.00
42659;1393;40.0;50;4.71;8750.0;3.13;3.13;23.53;98.9;62.0;0.00;100.00
42670;1393;40.0;50;4.71;8750.0;3.13;3.13;23.14;98.9;62.0;0.00;100.00
42679;1392;40.0;50;5.10;8760.0;3.13;3.13;23.14;98.9;62.0;0.00;100.00
42689;1391;39.0;50;5.10;8760.0;3.13;3.13;22.75;98.9;62.0;0.00;100.00
42700;1391;39.0;50;5.10;8760.0;3.13;3.13;23.14;98.9;62.0;0.00;100.00
42709;1390;39.0;50;5.10;8760.0;3.13;3.13;23.53;98.9;62.0;0.00;100.00
42721;1390;39.0;50;5.10;8770.0;3.13;3.13;23.92;98.9;62.0;0.00;100.00
42743;1389;39.0;50;5.10;8770.0;3.91;3.13;24.31;98.9;62.0;0.00;100.00
42760;1389;39.0;50;5.49;8770.0;3.91;3.91;24.71;98.9;62.0;0.00;100.00
42768;1388;39.0;50;5.49;8770.0;3.91;3.91;25.10;98.9;62.0;0.00;100.00
42781;1388;39.0;50;5.49;8780.0;3.91;3.91;25.49;98.9;62.0;0.00;100.00
42800;1387;40.0;50;5.49;8780.0;3.91;3.91;25.88;98.9;62.5;0.00;100.00
42809;1387;40.0;50;5.49;8780.0;3.91;3.91;26.27;98.9;62.5;0.00;100.00
42820;1386;40.0;50;5.49;8780.0;3.91;3.91;26.67;98.9;62.5;0.00;100.00
42829;1386;40.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42840;1385;40.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42849;1385;40.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42862;1384;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42885;1384;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42901;1385;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42923;1386;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42940;1387;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42951;1388;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42960;1389;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42971;1389;41.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42980;1390;42.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
42990;1391;42.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
43002;1392;42.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
43020;1393;42.0;50;5.49;8780.0;3.91;3.91;27.06;98.9;62.5;0.00;100.00
43036;1394;42.0;50;5.49;8780.0;4.69;3.91;27.06;98.9;62.5;0.00;100.00
43049;1394;42.0;50;5.49;8780.0;4.69;3.13;27.06;98.9;62.5;0.00;100.00
43060;1395;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;62.5;0.00;100.00
43069;1395;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;62.5;0.00;100.00
43081;1395;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;63.0;0.00;100.00
43100;1395;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;63.0;0.00;100.00
43109;1395;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;63.0;0.00;100.00
43120;1396;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;63.0;0.00;100.00
43129;1396;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;63.0;0.00;100.00
43139;1396;42.0;50;5.49;8780.0;4.69;3.13;27.45;98.9;63.0;0.00;100.00
43148;1396;42.0;50;5.49;8780.0;4.69;3.13;27.06;98.9;63.0;0.00;100.00
43167;1397;42.0;50;5.49;8780.0;4.69;3.13;27.06;98.9;63.0;0.00;100.00
43179;1396;42.0;50;5.49;8780.0;4.69;3.91;27.06;98.9;63.0;0.00;100.00
43191;1395;42.0;50;5.49;8780.0;4.69;3.91;27.06;98.9;63.0;0.00;100.00
43199;1394;42.0;50;5.49;8780.0;4.69;3.91;27.06;98.9;63.0;0.00;100.00
43210;1394;42.0;50;5.49;8780.0;4.69;3.91;27.06;98.9;63.0;0.00;100.00
43220;1393;42.0;50;5.49;8780.0;4.69;3.91;26.67;98.9;63.0;0.00;100.00
43229;1392;42.0;50;5.49;8780.0;4.69;3.91;26.67;98.9;63.0;0.00;100.00
43239;1392;42.0;50;5.49;8780.0;4.69;3.91;26.67;98.9;63.0;0.00;100.00
43251;1391;42.0;50;5.49;8780.0;4.69;3.91;26.27;98.9;63.0;0.00;100.00
43262;1390;42.0;50;5.49;8780.0;4.69;3.91;26.27;98.9;63.0;0.00;100.00
43281;1389;42.0;50;5.49;8780.0;4.69;3.91;25.88;98.9;63.0;0.00;100.00
43305;1389;42.0;50;5.49;8780.0;4.69;3.91;25.88;98.9;63.0;0.00;100.00
43320;1388;42.0;50;5.49;8780.0;4.69;4.69;25.49;98.9;63.0;0.00;100.00
43329;1387;42.0;50;5.49;8780.0;4.69;4.69;25.49;98.9;63.0;0.00;100.00
43339;1386;42.0;50;5.49;8780.0;4.69;4.69;25.10;98.9;63.0;0.00;100.00
43352;1386;42.0;50;5.49;8780.0;4.69;4.69;25.10;98.9;63.5;0.00;100.00
43371;1385;42.0;50;5.49;8780.0;4.69;4.69;24.71;98.9;63.5;0.00;100.00
43381;1384;42.0;50;5.49;8780.0;4.69;4.69;24.71;98.9;63.5;0.00;100.00
43392;1384;42.0;50;5.49;8780.0;4.69;4.69;24.31;98.9;63.5;0.00;100.00
43411;1383;42.0;50;5.49;8780.0;4.69;4.69;24.31;98.9;63.5;0.00;100.00
43420;1382;42.0;50;5.10;8780.0;4.69;4.69;24.31;98.9;63.5;0.00;100.00
43432;1381;42.0;50;5.10;8780.0;4.69;4.69;24.31;98.9;63.5;0.00;100.00
43459;1381;42.0;50;5.10;8780.0;3.91;4.69;24.31;98.9;63.5;0.00;100.00
43470;1380;42.0;50;5.10;8780.0;3.91;4.69;24.31;98.9;64.0;0.00;100.00
43482;1380;42.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.0;0.00;100.00
43501;1380;42.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.0;0.00;100.00
43510;1380;42.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.0;0.00;100.00
43519;1380;42.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.0;0.00;100.00
43531;1380;42.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.0;0.00;100.00
43551;1379;41.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43560;1379;41.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43571;1379;41.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43580;1379;41.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43598;1379;41.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43610;1379;41.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43621;1379;41.0;50;5.10;8780.0;3.91;4.69;23.53;98.9;64.5;0.00;100.00
43632;1379;41.0;50;5.10;8780.0;3.91;4.69;23.53;98.9;64.5;0.00;100.00
43648;1379;40.0;50;5.10;8780.0;3.91;4.69;23.53;98.9;64.5;0.00;100.00
43661;1379;40.0;50;5.10;8780.0;3.91;4.69;23.53;98.9;64.5;0.00;100.00
43671;1378;40.0;50;5.10;8780.0;3.91;4.69;23.53;98.9;64.5;0.00;100.00
43680;1378;40.0;50;5.10;8780.0;3.91;4.69;23.53;98.9;64.5;0.00;100.00
43689;1378;40.0;50;5.10;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43698;1378;40.0;50;4.71;8780.0;3.91;4.69;23.92;98.9;64.5;0.00;100.00
43711;1378;39.0;50;4.71;8780.0;3.91;4.69;24.31;98.9;64.5;0.00;100.00
43725;1378;39.0;50;4.71;8780.0;3.91;4.69;24.31;98.9;64.5;0.00;100.00
43740;1378;39.0;50;4.71;8780.0;3.91;4.69;24.71;98.9;64.5;0.00;100.00
43749;1377;39.0;50;4.71;8780.0;3.91;4.69;24.71;98.9;64.5;0.00;100.00
43759;1376;39.0;50;4.71;8780.0;3.91;4.69;25.10;98.9;64.5;0.00;100.00
43771;1376;38.0;50;4.71;8780.0;3.91;4.69;25.10;98.9;65.0;0.00;100.00
43780;1375;38.0;50;4.71;8780.0;3.91;4.69;25.49;98.9;65.0;0.00;100.00
43790;1375;38.0;50;4.71;8790.0;3.91;4.69;25.49;98.9;65.0;0.00;100.00
43800;1374;38.0;50;4.71;8790.0;3.91;4.69;25.88;98.9;65.0;0.00;100.00
43811;1373;38.0;50;4.71;8790.0;3.91;4.69;25.88;98.9;65.0;0.00;100.00
43829;1373;38.0;50;4.71;8800.0;3.91;4.69;25.88;98.9;65.0;0.00;100.00
43841;1372;37.0;50;4.71;8800.0;3.91;4.69;25.49;98.9;65.5;0.00;100.00
43858;1371;37.0;50;4.71;8810.0;3.91;4.69;25.49;98.9;65.5;0.00;100.00
43870;1371;37.0;50;4.71;8810.0;3.91;3.91;25.49;98.9;66.0;0.00;100.00
43882;1370;37.0;50;4.71;8810.0;3.91;3.91;25.49;98.9;66.5;0.00;100.00
43903;1369;36.0;50;4.71;8820.0;3.91;3.91;25.49;98.9;66.5;0.00;100.00
43922;1368;36.0;50;4.71;8820.0;3.91;3.91;25.49;98.9;67.0;0.00;100.00
43938;1367;36.0;50;4.71;8820.0;3.91;3.91;25.10;98.9;67.0;0.00;100.00
43950;1366;36.0;50;4.31;8820.0;3.91;3.91;25.10;98.9;67.5;0.00;100.00
43962;1365;35.0;50;4.31;8820.0;3.91;3.91;25.10;98.9;68.0;0.00;100.00
43982;1364;35.0;50;4.31;8820.0;3.91;3.91;25.10;98.9;68.0;0.00;100.00
43988;1364;35.0;50;4.31;8820.0;3.91;3.91;24.71;98.9;68.5;0.00;100.00
44000;1363;35.0;50;4.31;8820.0;3.91;3.91;24.71;98.9;68.5;0.00;100.00
44015;1362;34.0;50;4.31;8820.0;3.13;3.91;24.71;98.9;69.0;0.00;100.00
44029;1362;34.0;50;3.92;8820.0;3.13;3.91;24.71;98.9;69.0;0.00;100.00
44041;1362;34.0;50;3.92;8820.0;3.13;3.91;24.31;98.9;69.5;0.00;100.00
44049;1361;34.0;50;3.92;8820.0;3.13;3.91;24.31;98.9;69.5;0.00;100.00
44059;1361;34.0;50;3.92;8820.0;3.13;3.91;24.31;98.9;70.0;0.00;100.00
44068;1361;34.0;50;3.92;8820.0;3.13;3.91;24.31;98.9;70.0;0.00;100.00
44079;1361;34.0;50;3.92;8820.0;3.13;3.91;23.92;98.9;70.5;0.00;100.00
44090;1361;33.0;50;3.92;8820.0;3.13;3.91;23.92;98.9;70.5;0.00;100.00
44102;1360;33.0;50;3.92;8820.0;3.13;3.91;23.53;98.9;71.0;0.00;100.00
44121;1360;33.0;50;3.92;8820.0;3.13;3.91;23.53;98.9;71.0;0.00;100.00
44130;1360;33.0;50;3.92;8820.0;3.13;3.91;23.14;98.9;72.0;0.00;100.00
44145;1360;33.0;50;3.92;8820.0;2.34;3.91;23.14;98.9;72.5;0.00;100.00
44161;1360;33.0;50;3.92;8820.0;2.34;3.13;22.75;98.9;73.5;0.00;100.00
44169;1359;33.0;50;3.92;8820.0;2.34;3.13;22.75;98.9;74.0;0.00;100.00
44179;1359;32.0;50;3.92;8820.0;2.34;3.13;22.35;98.9;75.0;0.00;100.00
44191;1358;32.0;50;3.92;8820.0;2.34;3.13;22.35;98.9;75.5;0.00;100.00
44198;1358;32.0;50;3.92;8820.0;2.34;3.13;21.96;98.9;76.5;0.00;100.00
44210;1358;31.0;50;3.92;8820.0;2.34;3.13;21.96;98.9;77.0;0.00;100.00
44221;1357;31.0;50;3.92;8820.0;2.34;3.13;21.57;98.9;78.0;0.00;100.00
44229;1357;30.0;50;3.92;8820.0;2.34;3.13;21.57;98.9;78.5;0.00;100.00
44240;1357;30.0;50;3.53;8820.0;2.34;3.13;21.18;98.9;79.5;0.00;100.00
44248;1356;30.0;50;3.53;8820.0;2.34;3.13;21.18;98.9;80.0;0.00;100.00
44264;1356;29.0;50;3.53;8820.0;2.34;3.13;21.18;98.9;80.5;0.00;100.00
44279;1355;29.0;50;3.53;8820.0;2.34;2.34;20.78;98.9;81.0;0.00;100.00
44288;1353;29.0;50;3.53;8820.0;2.34;2.34;20.78;98.9;81.5;0.00;100.00
44298;1352;29.0;50;3.53;8820.0;2.34;2.34;20.39;98.9;82.0;0.00;100.00
44309;1351;29.0;50;3.53;8820.0;2.34;2.34;20.39;98.9;82.0;0.00;100.00
44321;1349;29.0;50;3.53;8820.0;2.34;2.34;20.39;98.9;82.5;0.00;100.00
44330;1348;29.0;50;3.53;8820.0;2.34;2.34;20.00;98.9;83.0;0.00;100.00
44341;1346;29.0;50;3.53;8820.0;2.34;2.34;20.00;98.9;83.5;0.00;100.00
44350;1345;29.0;50;3.53;8820.0;2.34;2.34;20.00;98.9;84.0;0.00;100.00
44359;1344;29.0;50;3.53;8820.0;2.34;1.56;20.00;98.9;84.5;0.00;100.00
44370;1342;29.0;50;3.53;8820.0;2.34;1.56;19.61;98.9;84.5;0.00;100.00
44384;1341;29.0;50;3.53;8820.0;1.56;1.56;19.61;98.9;84.5;0.00;100.00
44399;1343;29.0;50;3.53;8820.0;1.56;1.56;19.61;98.9;85.0;0.00;100.00
44410;1344;29.0;50;3.53;8820.0;1.56;1.56;19.61;98.9;85.0;0.00;100.00
44420;1346;29.0;50;3.53;8820.0;1.56;1.56;19.61;98.9;85.0;0.00;100.00
44430;1347;29.0;50;3.53;8820.0;1.56;0.78;19.61;98.9;85.0;0.00;100.00
44439;1349;29.0;50;3.53;8820.0;1.56;0.78;19.22;98.9;85.0;0.00;100.00
44449;1350;29.0;50;3.53;8820.0;1.56;0.78;19.22;98.9;85.0;0.00;100.00
44459;1352;28.0;50;3.53;8820.0;0.78;0.78;19.22;98.9;85.5;0.00;100.00
44468;1353;28.0;50;3.53;8820.0;0.78;0.00;19.22;98.9;85.5;0.00;100.00
44479;1355;28.0;50;3.53;8820.0;0.78;0.00;19.22;98.9;85.5;0.00;100.00
44489;1356;28.0;50;3.53;8820.0;0.78;0.00;19.22;98.9;85.5;0.00;100.00
44505;1358;28.0;50;3.53;8820.0;0.00;0.00;19.22;98.9;85.5;0.00;100.00
44521;1357;28.0;50;3.53;8820.0;0.00;-0.78;19.22;98.9;85.5;0.00;100.00
44539;1356;28.0;50;3.53;8820.0;0.00;-0.78;18.82;98.9;85.5;0.00;100.00
44551;1356;28.0;50;3.53;8820.0;0.00;-0.78;18.82;98.9;85.5;0.00;100.00
44559;1355;28.0;50;3.53;8820.0;-0.78;-0.78;18.82;98.9;86.0;0.00;100.00
44569;1355;28.0;50;3.53;8820.0;-0.78;-1.56;18.82;98.9;86.0;0.00;100.00
44578;1354;28.0;50;3.53;8820.0;-0.78;-1.56;18.82;98.9;86.0;0.00;100.00
44589;1354;28.0;50;3.53;8820.0;-1.56;-1.56;18.82;98.9;86.0;0.00;100.00
44600;1353;28.0;50;3.53;8820.0;-1.56;-2.34;18.82;98.9;86.0;0.00;100.00
44609;1353;28.0;50;3.53;8820.0;-1.56;-2.34;18.82;98.9;86.0;0.00;100.00
44621;1352;28.0;50;3.53;8820.0;-1.56;-2.34;18.82;98.9;86.0;0.00;100.00
44635;1351;28.0;50;3.53;8820.0;-2.34;-2.34;18.82;98.9;86.0;0.00;100.00
44649;1351;28.0;50;3.53;8820.0;-2.34;-3.13;18.82;98.9;86.0;0.00;100.00
44658;1351;28.0;50;3.53;8820.0;-2.34;-3.13;18.43;98.9;86.0;0.00;100.00
44670;1352;28.0;50;3.53;8820.0;-2.34;-3.13;18.43;98.9;86.0;0.00;100.00
44680;1352;28.0;50;3.53;8820.0;-3.13;-3.13;18.43;98.9;86.5;0.00;100.00
44688;1352;28.0;50;3.53;8820.0;-3.13;-3.91;18.43;98.9;86.5;0.00;100.00
44699;1352;28.0;50;3.53;8820.0;-3.13;-3.91;18.43;98.9;86.5;0.00;100.00
44708;1352;28.0;50;3.53;8820.0;-3.91;-3.91;18.43;98.9;86.5;0.00;100.00
44720;1352;28.0;50;3.53;8820.0;-3.91;-3.91;18.43;98.9;86.5;0.00;100.00
44728;1352;28.0;50;3.53;8820.0;-3.91;-4.69;18.43;98.9;86.5;0.00;100.00
44741;1352;28.0;50;3.53;8820.0;-3.91;-4.69;18.43;98.9;86.5;0.00;100.00
44765;1352;28.0;50;3.53;8820.0;-4.69;-4.69;18.43;98.9;86.5;0.00;100.00
44778;1352;28.0;50;3.53;8820.0;-4.69;-4.69;18.43;98.9;86.5;0.00;100.00
44789;1351;28.0;50;3.53;8820.0;-4.69;-4.69;18.43;98.9;86.5;0.00;100.00
44798;1351;28.0;50;3.53;8820.0;-4.69;-4.69;18.43;98.9;86.5;0.00;100.00
44809;1351;28.0;50;3.53;8820.0;-5.47;-5.47;18.43;98.9;86.5;0.00;100.00
44821;1350;28.0;50;3.53;8820.0;-5.47;-5.47;18.43;98.9;86.5;0.00;100.00
44830;1350;28.0;50;3.53;8820.0;-4.69;-5.47;18.43;98.9;86.5;0.00;100.00
44839;1350;28.0;50;3.53;8820.0;-4.69;-4.69;18.43;98.9;86.5;0.00;100.00
44848;1349;28.0;50;3.53;8820.0;-3.91;-4.69;18.43;98.9;86.5;0.00;100.00
44860;1349;28.0;50;3.53;8820.0;-3.13;-3.91;18.43;98.9;86.5;0.00;100.00
44869;1349;28.0;50;3.53;8820.0;-3.13;-3.13;18.43;98.9;86.5;0.00;100.00
44886;1348;28.0;50;3.53;8820.0;-2.34;-3.13;18.43;98.9;86.5;0.00;100.00
44900;1347;28.0;50;3.53;8820.0;-2.34;-2.34;18.43;98.9;86.5;0.00;100.00
44909;1346;28.0;50;3.53;8820.0;-1.56;-2.34;18.43;98.9;86.5;0.00;100.00
44921;1345;28.0;50;3.53;8820.0;-0.78;-1.56;18.43;98.9;86.5;0.00;100.00
