time(ms);RPM(1/min);IAT2(°C);SHRTFT1(%);SHRTFT2(%);LOAD(%);ECT(°C)
41379;677;49;-3.91;-3.13;24.71;88
41390;677;49;-3.91;-3.13;24.71;88
41399;677;49;-3.91;-3.13;24.71;88
41410;677;49;-3.91;-3.13;24.71;88
41419;677;49;-3.91;-3.13;24.71;88
41430;677;49;-3.91;-3.13;24.71;88
41440;678;49;-3.91;-3.13;24.71;88
41451;678;49;-3.91;-3.13;24.71;88
41460;678;49;-3.91;-3.13;24.71;88
41468;678;49;-3.91;-3.13;24.71;88
41477;679;49;-3.91;-3.13;24.71;88
41491;679;49;-3.91;-3.13;24.71;88
41499;680;49;-3.91;-3.13;24.71;88
41510;680;49;-3.91;-3.13;24.71;88
41519;680;49;-3.91;-3.13;24.71;88
41532;681;49;-3.91;-3.13;24.71;88
41548;681;49;-3.91;-3.13;24.71;88
41559;681;49;-3.91;-3.13;24.71;88
41570;682;49;-3.91;-3.13;24.71;88
41579;682;49;-3.91;-3.13;24.71;88
41591;682;49;-3.91;-3.13;24.71;88
41600;682;49;-3.91;-3.13;24.71;88
41611;681;49;-3.91;-3.13;24.71;88
41619;681;49;-3.91;-3.13;24.71;88
41631;680;49;-3.91;-3.13;24.71;88
41641;680;49;-3.91;-3.13;24.71;88
41651;679;49;-3.91;-3.13;24.71;88
41660;679;49;-3.91;-3.13;24.71;88
41669;679;49;-3.91;-3.13;24.71;88
41680;679;49;-3.91;-3.13;24.71;88
41691;679;49;-3.91;-3.13;24.71;88
41699;679;49;-4.69;-3.13;24.71;88
41711;678;49;-4.69;-3.13;24.71;88
41720;679;49;-4.69;-3.13;24.71;88
41729;679;49;-4.69;-3.13;24.71;88
41738;680;49;-4.69;-3.13;24.71;88
41751;680;49;-4.69;-3.13;24.71;88
41758;681;49;-4.69;-3.13;24.71;88
41769;681;49;-4.69;-3.13;24.71;88
41779;682;49;-4.69;-3.13;24.71;88
41789;683;49;-4.69;-3.13;24.71;88
41798;683;49;-4.69;-3.13;24.71;88
41811;684;49;-4.69;-3.13;24.71;88
41819;684;49;-4.69;-3.13;24.71;88
41833;685;49;-4.69;-3.13;24.71;88
41848;685;49;-4.69;-3.13;24.31;88
41859;684;49;-4.69;-3.13;24.31;88
41871;684;49;-4.69;-3.13;24.31;88
41878;684;49;-4.69;-3.13;24.31;88
41891;684;49;-4.69;-3.13;24.31;88
41899;684;49;-4.69;-3.13;24.31;88
41909;683;49;-4.69;-3.13;24.31;88
41919;682;49;-4.69;-3.13;24.31;88
41933;682;49;-4.69;-3.13;24.31;88
41950;681;49;-4.69;-3.13;24.31;88
41962;680;49;-4.69;-3.13;24.31;88
41980;680;49;-4.69;-3.13;24.31;88
41990;679;49;-4.69;-3.13;24.31;88
41999;679;49;-4.69;-3.13;24.31;88
42011;678;49;-4.69;-3.13;24.31;88
42018;678;49;-4.69;-3.13;24.31;88
42033;677;49;-4.69;-3.13;24.31;88
42051;677;49;-4.69;-3.13;24.31;88
42059;677;49;-4.69;-3.13;24.31;88
42068;678;49;-4.69;-3.13;24.31;88
42079;678;49;-4.69;-3.13;24.31;88
42088;679;49;-4.69;-3.13;24.31;88
42098;679;49;-4.69;-3.13;24.31;88
42112;680;49;-4.69;-2.34;24.31;88
42134;680;49;-4.69;-2.34;24.31;88
42150;681;49;-4.69;-2.34;24.31;88
42159;681;49;-4.69;-2.34;24.31;88
42169;681;49;-4.69;-2.34;24.31;88
42178;682;49;-3.91;-2.34;24.31;88
42190;682;49;-3.91;-2.34;24.31;88
42201;681;49;-3.91;-2.34;24.31;88
42210;680;49;-3.91;-2.34;24.31;88
42218;679;49;-3.91;-2.34;24.31;88
42231;678;49;-3.91;-2.34;24.31;88
42251;677;49;-3.91;-2.34;24.31;88
42260;676;49;-3.91;-2.34;24.31;88
42269;675;49;-3.91;-2.34;24.31;88
42280;674;49;-3.91;-2.34;24.31;88
42289;674;49;-3.91;-2.34;24.31;88
42298;673;49;-3.91;-2.34;24.31;88
42311;672;49;-3.91;-2.34;24.31;88
42320;671;49;-3.91;-2.34;24.31;88
42337;672;49;-3.91;-2.34;24.71;88
42352;673;49;-3.91;-2.34;24.71;88
42371;674;49;-3.91;-2.34;24.71;88
42379;675;49;-3.91;-2.34;24.71;88
42391;677;49;-3.91;-2.34;24.71;88
42400;678;49;-3.91;-2.34;24.71;88
42412;678;49;-3.91;-2.34;24.71;88
42431;678;49;-3.91;-2.34;24.71;88
42440;678;49;-3.91;-2.34;24.71;88
42450;678;49;-3.91;-2.34;24.71;88
42459;678;49;-3.91;-2.34;24.71;88
42470;678;49;-3.91;-2.34;24.71;88
42483;678;49;-3.91;-2.34;24.71;88
42500;679;49;-3.91;-2.34;24.71;88
42508;679;49;-3.91;-2.34;24.71;88
42520;679;49;-3.91;-2.34;24.71;88
42532;679;49;-3.91;-2.34;24.71;88
42550;679;49;-3.91;-2.34;24.71;88
42559;678;49;-3.91;-2.34;24.71;88
42568;677;49;-3.91;-2.34;24.71;88
42581;676;49;-3.91;-2.34;24.71;88
42589;675;49;-3.91;-2.34;24.71;88
42599;673;49;-3.91;-2.34;24.71;88
42610;672;49;-3.91;-2.34;24.71;88
42619;672;49;-3.91;-2.34;24.71;88
42631;672;49;-3.91;-2.34;24.71;88
42640;672;49;-3.91;-2.34;24.71;88
42648;672;49;-3.91;-2.34;24.71;88
42658;671;49;-4.69;-2.34;24.71;88
42669;671;49;-4.69;-3.13;24.71;88
42679;672;49;-4.69;-3.13;25.10;88
42689;673;49;-4.69;-3.13;25.10;88
42701;675;49;-4.69;-3.13;25.10;88
42711;676;49;-4.69;-3.13;25.10;88
42720;677;49;-4.69;-3.13;25.10;88
42731;678;49;-4.69;-3.13;25.10;88
42739;679;49;-4.69;-3.13;24.71;88
42748;679;49;-4.69;-3.13;24.71;88
42761;679;49;-4.69;-3.13;24.71;88
42770;680;49;-4.69;-3.13;24.71;88
42780;680;49;-4.69;-3.13;24.71;88
42788;680;49;-4.69;-3.13;24.71;88
42801;680;49;-4.69;-3.13;24.71;88
42811;680;49;-4.69;-3.13;24.71;88
42821;680;49;-4.69;-3.13;24.71;88
42830;679;49;-4.69;-3.13;24.71;88
42838;679;49;-4.69;-3.13;24.71;88
42851;679;49;-4.69;-3.13;24.71;88
42860;679;49;-4.69;-3.13;24.71;88
42868;679;49;-4.69;-3.13;24.71;88
42880;680;49;-4.69;-3.13;24.71;88
42892;680;49;-4.69;-3.13;24.71;88
42912;680;49;-3.91;-3.13;24.71;88
42932;680;49;-3.91;-3.13;24.71;88
42950;679;49;-3.91;-3.13;24.71;88
42959;678;49;-3.91;-3.13;24.71;88
42968;678;49;-3.91;-3.13;24.71;88
42981;677;49;-3.91;-3.13;24.71;88
42989;676;49;-3.91;-3.13;24.71;88
42999;675;49;-3.91;-3.13;24.71;88
43011;675;49;-3.91;-3.13;24.71;88
43021;676;49;-3.91;-3.13;24.71;88
43032;677;49;-3.91;-3.13;24.71;88
43050;677;49;-3.91;-3.13;24.71;88
43060;678;49;-3.91;-3.13;24.71;88
43069;678;49;-3.91;-3.13;24.71;88
43080;678;49;-3.91;-3.13;24.71;88
43088;678;49;-3.91;-3.13;24.71;88
43098;678;49;-3.91;-3.13;24.71;88
43109;678;49;-3.91;-3.13;24.71;88
43120;678;49;-3.91;-3.13;24.71;88
43132;678;49;-3.91;-2.34;24.71;88
43148;678;49;-3.91;-2.34;24.71;88
43159;678;49;-3.91;-2.34;24.71;88
43170;678;49;-3.91;-2.34;24.71;88
43179;679;49;-3.91;-2.34;24.71;88
43190;679;49;-3.91;-2.34;24.71;88
43199;679;49;-3.91;-2.34;24.71;88
43210;679;49;-3.91;-2.34;24.71;88
43219;679;49;-3.91;-2.34;24.71;88
43231;679;49;-3.91;-2.34;24.71;88
43241;679;49;-3.91;-2.34;24.71;88
43249;679;49;-3.91;-2.34;24.71;88
43260;679;49;-3.91;-2.34;24.71;88
43270;678;49;-3.91;-2.34;24.71;88
43279;677;49;-3.91;-2.34;24.71;88
43289;677;49;-3.91;-2.34;24.71;88
43300;676;49;-3.91;-2.34;24.71;88
43312;675;49;-3.91;-2.34;24.71;88
43340;675;49;-3.91;-2.34;24.71;88
43349;675;49;-3.91;-2.34;24.71;88
43359;676;49;-3.91;-2.34;24.71;88
43368;677;49;-3.91;-2.34;24.71;88
43381;677;49;-3.91;-2.34;24.71;88
43389;678;49;-3.91;-2.34;24.71;88
43400;679;49;-3.91;-2.34;24.71;88
43413;680;49;-3.91;-2.34;24.71;88
43430;681;49;-3.91;-2.34;24.71;88
43439;681;49;-3.91;-2.34;24.71;88
43451;682;49;-3.91;-2.34;24.71;88
43458;683;49;-3.91;-2.34;24.71;88
43470;684;49;-3.91;-2.34;24.71;88
43480;683;49;-3.91;-2.34;24.71;88
43492;683;49;-3.91;-2.34;24.71;88
43511;683;49;-3.91;-2.34;24.71;88
43519;682;49;-3.91;-2.34;24.71;88
43531;682;49;-3.91;-2.34;24.71;88
43539;681;49;-3.91;-2.34;24.71;88
43550;681;49;-3.91;-2.34;24.71;88
43559;681;49;-3.91;-2.34;24.71;88
43570;680;49;-3.91;-2.34;24.71;88
43580;680;49;-3.91;-2.34;24.71;88
43589;679;49;-3.91;-2.34;24.71;88
43600;679;49;-3.91;-2.34;24.71;88
43611;678;49;-3.91;-2.34;24.71;88
43620;678;49;-3.91;-2.34;24.71;88
43633;677;49;-3.91;-2.34;24.71;88
43648;677;49;-3.91;-2.34;24.71;88
43660;676;49;-3.91;-2.34;24.71;88
43671;676;49;-3.91;-2.34;24.71;88
43679;676;49;-3.91;-2.34;24.71;88
43688;676;49;-3.91;-2.34;24.71;88
43700;676;49;-3.91;-2.34;24.71;88
43709;676;49;-3.91;-2.34;24.71;88
43718;676;49;-3.91;-2.34;24.71;88
43732;676;49;-3.91;-2.34;24.71;88
43750;677;49;-3.91;-2.34;24.71;88
43761;679;49;-3.91;-2.34;24.71;88
43769;680;49;-3.91;-2.34;24.71;88
43780;681;49;-3.91;-2.34;24.71;88
43789;683;49;-3.91;-2.34;24.71;88
43801;684;49;-3.91;-3.13;24.71;88
43809;682;49;-3.91;-3.13;24.71;88
43821;680;49;-3.91;-3.13;24.71;88
43832;678;49;-3.91;-3.13;24.71;88
43850;676;49;-3.91;-3.13;24.71;88
43861;674;49;-3.91;-3.13;24.71;88
43870;672;49;-3.91;-3.13;24.71;88
43879;672;49;-3.91;-3.13;24.71;88
43890;673;49;-3.91;-3.13;24.71;88
43901;673;49;-3.91;-3.13;24.71;88
43910;674;49;-3.91;-3.13;24.71;88
43919;675;49;-3.91;-3.13;24.71;88
43933;675;49;-3.91;-3.13;24.71;88
43949;676;49;-3.91;-3.13;24.71;88
43960;677;49;-3.91;-3.13;24.71;88
43970;678;49;-3.91;-3.13;24.71;88
43981;678;49;-3.91;-3.13;24.71;88
43990;679;49;-4.69;-3.13;24.71;88
43999;680;49;-4.69;-3.13;24.71;88
44008;680;49;-4.69;-3.13;24.71;88
44019;680;49;-4.69;-3.13;24.71;88
44030;679;49;-4.69;-3.13;24.71;88
44039;679;49;-4.69;-3.13;24.71;88
44051;679;49;-4.69;-3.13;24.71;88
44060;679;49;-4.69;-3.13;24.71;88
44071;679;49;-4.69;-3.13;24.71;88
44080;679;49;-4.69;-3.13;24.71;88
44089;678;49;-4.69;-3.13;24.71;88
44098;678;49;-4.69;-3.13;24.71;88
44110;678;49;-4.69;-3.13;24.71;88
44121;678;49;-4.69;-3.13;24.71;88
44131;678;49;-4.69;-3.13;24.71;88
44139;678;49;-4.69;-3.13;24.71;88
44150;679;49;-4.69;-3.13;24.71;88
44158;679;49;-4.69;-3.13;24.71;88
44169;679;49;-4.69;-3.13;24.71;88
44178;680;49;-4.69;-3.13;24.71;88
44191;679;49;-4.69;-3.13;24.31;88
44200;679;49;-4.69;-3.13;24.31;88
44212;678;49;-4.69;-3.13;24.31;88
44234;678;49;-4.69;-3.13;24.31;88
44249;677;49;-4.69;-3.13;24.31;88
44259;677;49;-4.69;-3.13;24.31;88
44269;677;49;-4.69;-3.13;24.31;88
44278;677;49;-4.69;-3.13;24.31;88
44290;678;49;-4.69;-3.13;24.31;88
44300;678;49;-4.69;-3.13;24.31;88
44309;679;49;-4.69;-3.13;24.31;88
44319;679;49;-4.69;-3.13;24.31;88
44337;678;49;-4.69;-3.13;24.31;88
44350;678;49;-4.69;-3.13;24.31;88
44360;677;49;-4.69;-3.13;24.31;88
44369;677;49;-4.69;-3.13;24.31;88
44378;676;49;-4.69;-3.13;24.31;88
44390;676;49;-4.69;-3.13;24.31;88
44398;677;49;-4.69;-3.13;24.31;88
44410;678;49;-4.69;-3.13;24.31;88
44419;679;49;-4.69;-3.13;24.31;88
44433;680;49;-4.69;-3.13;24.31;88
44450;681;49;-4.69;-3.13;24.31;88
44459;682;49;-4.69;-3.13;24.31;88
44471;681;49;-4.69;-3.13;24.31;88
44480;681;49;-4.69;-3.13;24.31;88
44489;680;49;-4.69;-3.13;24.31;88
44498;680;49;-4.69;-3.13;24.31;88
44510;679;49;-4.69;-3.13;24.31;88
44519;679;49;-4.69;-3.13;24.31;88
44530;678;49;-4.69;-3.13;24.31;88
44536;677;49;-4.69;-3.13;24.31;88
44550;677;49;-4.69;-3.13;24.31;88
44559;676;49;-4.69;-3.13;24.31;88
44569;676;49;-5.47;-3.13;24.31;88
44580;675;49;-5.47;-3.13;24.31;88
44591;675;49;-5.47;-3.13;24.71;88
44598;675;49;-5.47;-3.13;24.71;88
44610;674;49;-5.47;-3.13;24.71;88
44619;674;49;-5.47;-3.13;24.71;88
44631;674;49;-5.47;-3.13;24.71;88
44639;674;49;-5.47;-3.13;24.71;88
44650;674;49;-5.47;-3.13;24.71;88
44660;673;49;-5.47;-3.13;24.71;88
44670;673;49;-5.47;-3.13;24.71;88
44677;673;49;-5.47;-3.13;24.71;88
44691;672;49;-5.47;-3.13;24.71;88
44700;672;49;-5.47;-3.13;24.71;88
44710;673;49;-5.47;-3.13;24.71;88
44719;673;49;-5.47;-3.13;24.71;88
44731;674;49;-5.47;-3.13;24.71;88
44737;674;49;-5.47;-3.13;24.71;88
44750;675;49;-5.47;-3.13;24.71;88
44761;676;49;-5.47;-3.13;24.71;88
44768;676;49;-5.47;-3.13;24.71;88
44777;676;49;-5.47;-3.13;24.71;88
44789;676;49;-5.47;-3.13;24.71;88
44799;677;49;-5.47;-3.13;24.71;88
44809;677;49;-5.47;-3.13;24.71;88
44820;677;49;-5.47;-3.13;24.71;88
44831;677;49;-5.47;-3.13;24.71;88
44838;677;49;-5.47;-3.13;24.71;88
44851;677;49;-5.47;-3.13;24.71;88
44871;676;49;-5.47;-3.13;24.71;88
44879;676;49;-5.47;-3.13;24.71;88
44891;676;49;-5.47;-3.13;24.71;88
44897;675;49;-5.47;-3.13;24.71;88
44911;674;49;-5.47;-3.13;24.71;88
44920;673;49;-5.47;-3.13;24.71;88
44932;671;49;-5.47;-3.13;24.71;88
44949;670;49;-5.47;-3.13;24.71;88
44961;669;49;-5.47;-3.13;24.71;88
44969;670;49;-5.47;-3.13;24.71;88
44979;671;49;-5.47;-3.13;24.71;88
44990;672;49;-5.47;-3.13;24.71;88
44997;672;49;-5.47;-3.13;24.71;88
45009;673;49;-4.69;-3.13;24.71;88
45018;674;49;-4.69;-3.13;24.71;88
45031;674;49;-4.69;-3.13;24.71;88
45040;673;49;-4.69;-3.13;24.71;88
45051;673;49;-4.69;-3.13;24.71;88
45070;672;49;-4.69;-3.13;24.71;88
45078;672;49;-4.69;-3.13;24.71;88
45089;672;49;-4.69;-3.13;24.71;88
45098;672;49;-4.69;-3.13;24.71;88
45111;672;49;-4.69;-3.13;24.71;88
45117;673;49;-4.69;-3.13;24.71;88
45131;673;49;-4.69;-3.13;24.71;88
45147;673;49;-4.69;-3.13;24.71;88
45159;674;49;-4.69;-3.13;24.71;88
45170;674;49;-4.69;-3.13;24.71;88
45179;674;49;-4.69;-3.13;24.71;88
45190;674;49;-4.69;-3.13;24.71;88
45200;674;49;-4.69;-3.13;24.71;88
45210;674;49;-4.69;-3.13;24.71;88
45220;674;49;-4.69;-3.13;24.71;88
45231;674;49;-4.69;-3.13;24.71;88
45237;674;49;-4.69;-3.13;24.71;88
45250;674;49;-4.69;-3.13;24.71;88
45261;674;49;-4.69;-3.13;24.71;88
45268;675;49;-4.69;-3.13;24.71;88
45278;675;49;-4.69;-3.13;24.71;88
45289;674;49;-4.69;-3.13;25.10;88
45298;674;49;-4.69;-3.13;25.10;88
45311;673;49;-4.69;-3.13;25.10;88
45318;673;49;-4.69;-3.13;25.10;88
45338;672;49;-4.69;-3.13;25.10;88
45350;671;49;-4.69;-3.13;25.10;88
45358;671;49;-4.69;-3.13;25.10;88
45367;671;49;-4.69;-3.13;25.10;88
45380;671;49;-4.69;-3.13;25.10;88
45390;671;49;-4.69;-3.13;25.10;88
45399;671;49;-4.69;-3.13;25.10;88
45410;671;49;-4.69;-3.13;25.10;88
45419;671;49;-4.69;-3.13;25.10;88
45431;670;49;-4.69;-3.13;25.10;88
45440;670;49;-4.69;-3.13;25.10;88
45447;669;49;-4.69;-3.13;25.10;88
45458;669;49;-4.69;-3.13;25.10;88
45469;669;49;-4.69;-3.13;25.10;88
45477;669;49;-4.69;-3.13;25.10;88
45490;669;49;-4.69;-3.13;25.10;88
45499;669;49;-4.69;-3.13;25.10;88
45509;669;49;-4.69;-3.13;25.10;88
45518;669;49;-3.91;-3.13;25.10;88
45532;670;49;-3.91;-3.13;25.10;88
45549;670;49;-3.91;-3.13;25.10;88
45561;670;49;-3.91;-3.13;25.10;88
45569;671;49;-3.91;-3.13;25.10;88
45578;671;49;-3.91;-3.13;25.10;88
45589;672;49;-3.91;-3.13;25.10;88
45597;672;49;-3.91;-2.34;25.10;88
45609;672;49;-3.91;-2.34;25.10;88
45618;673;49;-3.91;-2.34;25.10;88
45631;673;49;-3.91;-2.34;25.10;88
45650;674;49;-3.91;-2.34;25.10;88
45659;674;49;-3.91;-2.34;25.10;88
45670;675;49;-3.91;-2.34;25.10;88
45678;675;49;-3.91;-2.34;25.10;88
45691;675;49;-3.91;-2.34;25.10;88
45710;675;49;-3.91;-2.34;25.10;88
45717;676;49;-3.91;-2.34;25.10;88
45734;676;49;-3.13;-2.34;25.10;88
45749;676;49;-3.13;-2.34;25.10;88
45759;676;49;-3.13;-2.34;25.10;88
45769;675;49;-3.13;-2.34;25.10;88
45778;675;49;-3.13;-2.34;25.10;88
45791;675;49;-3.13;-2.34;25.10;88
45799;675;49;-3.13;-2.34;25.10;88
45809;675;49;-3.13;-2.34;25.10;88
45817;675;49;-3.13;-2.34;25.10;88
45832;675;49;-3.13;-2.34;25.10;88
45848;676;49;-3.13;-2.34;25.10;88
45859;676;49;-3.13;-2.34;25.10;88
45868;677;49;-3.13;-2.34;25.10;88
45879;677;49;-3.13;-2.34;25.10;88
45890;676;49;-3.13;-2.34;25.10;88
45899;675;49;-3.13;-2.34;25.10;88
45908;675;49;-3.13;-2.34;25.10;88
45917;674;49;-3.13;-2.34;25.10;88
45932;673;49;-3.13;-2.34;25.10;88
45950;672;49;-3.13;-2.34;25.10;88
45959;671;49;-3.13;-2.34;25.10;88
45970;670;49;-3.13;-2.34;25.10;88
45979;669;49;-3.13;-2.34;25.10;88
45989;669;49;-3.13;-2.34;25.10;88
45997;668;49;-2.34;-2.34;25.10;88
46008;667;49;-2.34;-2.34;25.10;88
46020;668;49;-2.34;-2.34;25.10;88
46031;669;49;-2.34;-2.34;25.10;88
46040;670;49;-2.34;-2.34;25.10;88
46049;671;49;-2.34;-2.34;25.10;88
46060;672;49;-2.34;-2.34;25.10;88
46069;673;49;-2.34;-1.56;25.10;88
46079;674;49;-2.34;-1.56;25.10;88
46090;675;49;-2.34;-1.56;25.10;88
46099;676;49;-2.34;-1.56;25.10;88
46110;677;49;-2.34;-1.56;25.10;88
46120;678;49;-2.34;-1.56;25.10;88
46133;679;49;-2.34;-1.56;25.10;88
46149;680;49;-2.34;-1.56;25.10;88
46158;680;49;-2.34;-1.56;25.10;88
46170;681;49;-2.34;-1.56;25.10;88
46179;682;49;-2.34;-1.56;25.10;88
46189;683;49;-2.34;-1.56;25.10;88
46198;683;49;-2.34;-1.56;25.10;88
46210;682;49;-2.34;-1.56;25.10;88
46218;681;49;-2.34;-1.56;25.10;88
46229;680;49;-2.34;-1.56;25.10;88
46239;679;49;-2.34;-1.56;25.10;88
46249;678;49;-2.34;-1.56;25.10;88
46260;677;49;-2.34;-1.56;25.10;88
46269;677;49;-2.34;-1.56;24.71;88
46278;676;49;-2.34;-1.56;24.71;88
46289;676;49;-2.34;-1.56;24.71;88
46299;675;49;-2.34;-1.56;24.71;88
46309;675;49;-1.56;-1.56;24.71;88
46318;674;49;-1.56;-1.56;24.71;88
46337;674;49;-1.56;-1.56;24.71;88
46348;673;49;-1.56;-1.56;24.71;88
46359;673;49;-1.56;-1.56;24.71;88
46369;673;49;-1.56;-1.56;24.71;88
46378;672;49;-1.56;-1.56;24.71;88
46391;672;49;-1.56;-2.34;24.71;88
46400;672;49;-1.56;-2.34;24.71;88
46409;673;49;-1.56;-2.34;24.71;88
46418;674;49;-1.56;-2.34;24.71;88
46430;674;49;-1.56;-2.34;24.71;88
46439;675;49;-1.56;-2.34;24.71;88
46448;675;49;-1.56;-2.34;24.71;88
46460;675;49;-1.56;-2.34;24.71;88
46470;675;49;-1.56;-2.34;24.71;88
46479;675;49;-1.56;-2.34;24.71;88
46488;675;49;-1.56;-2.34;24.71;88
46499;675;49;-1.56;-2.34;24.71;88
46510;674;49;-1.56;-2.34;24.71;88
46518;674;49;-1.56;-2.34;24.71;88
46532;674;49;-1.56;-2.34;24.71;88
46549;674;49;-1.56;-2.34;24.71;88
46559;673;49;-1.56;-2.34;24.71;88
46567;673;49;-1.56;-2.34;24.71;88
46579;673;49;-1.56;-2.34;24.71;88
46590;674;49;-1.56;-2.34;24.71;88
46600;676;49;-1.56;-2.34;24.71;88
46609;677;49;-1.56;-2.34;24.71;88
46619;679;49;-1.56;-2.34;24.71;88
46631;680;49;-1.56;-2.34;24.71;88
46640;682;49;-1.56;-2.34;24.71;88
46648;682;49;-1.56;-2.34;24.71;88
46660;682;49;-1.56;-2.34;24.71;88
46668;681;49;-1.56;-2.34;24.71;88
46680;681;49;-1.56;-2.34;24.71;88
46689;681;49;-1.56;-2.34;24.71;88
46700;681;49;-1.56;-2.34;24.71;88
46709;681;49;-1.56;-2.34;24.71;88
46720;680;49;-1.56;-2.34;24.71;88
46731;680;49;-1.56;-2.34;24.71;88
46740;679;49;-1.56;-2.34;24.71;88
46749;678;49;-1.56;-2.34;24.71;88
46758;678;49;-1.56;-2.34;24.71;88
46770;678;49;-1.56;-2.34;24.31;88
46779;679;49;-1.56;-2.34;24.31;88
46788;679;49;-1.56;-2.34;24.31;88
46800;679;49;-1.56;-2.34;24.31;88
46808;680;49;-1.56;-2.34;24.31;88
46819;680;49;-1.56;-2.34;24.31;88
46831;680;49;-1.56;-2.34;24.31;88
46840;679;49;-1.56;-2.34;24.31;88
46849;679;49;-1.56;-2.34;24.31;88
46860;679;49;-1.56;-2.34;24.31;88
46868;678;49;-1.56;-2.34;24.31;88
46881;678;49;-1.56;-2.34;24.31;88
46890;678;49;-1.56;-2.34;24.31;88
46900;677;49;-1.56;-2.34;24.31;88
46910;677;49;-1.56;-2.34;24.31;88
46918;677;49;-1.56;-2.34;24.31;88
46933;676;49;-2.34;-2.34;24.31;88
46950;676;49;-2.34;-2.34;24.31;88
46959;676;49;-2.34;-2.34;24.31;88
46970;676;49;-2.34;-2.34;24.31;88
46978;676;49;-2.34;-2.34;24.31;88
46990;676;49;-2.34;-2.34;24.31;88
46999;677;49;-2.34;-2.34;24.31;88
47008;677;49;-2.34;-3.13;24.31;88
47020;676;49;-2.34;-3.13;24.31;88
47031;676;49;-2.34;-3.13;24.31;88
47039;676;49;-2.34;-3.13;24.31;88
47048;675;49;-2.34;-3.13;24.31;88
47060;675;49;-2.34;-3.13;24.31;88
47069;675;49;-2.34;-3.13;24.31;88
47080;675;49;-2.34;-3.13;24.31;88
47090;674;49;-2.34;-3.13;24.31;88
47099;674;49;-2.34;-3.13;24.31;88
47110;674;49;-2.34;-3.13;24.31;88
47119;673;49;-3.13;-3.13;24.31;88
47131;673;49;-3.13;-3.13;24.31;88
47140;674;49;-3.13;-3.13;24.31;88
47150;674;49;-3.13;-3.13;24.31;88
47158;675;49;-3.13;-3.13;24.31;88
47170;676;49;-3.13;-3.13;24.31;88
47179;677;49;-3.13;-3.13;24.31;88
47190;678;49;-3.13;-3.13;24.31;88
47200;677;49;-3.13;-3.13;24.31;88
47208;677;49;-3.13;-3.13;24.31;88
47220;677;49;-3.13;-3.13;24.31;88
47231;676;49;-3.13;-3.13;24.31;88
47249;676;49;-3.13;-3.13;24.31;88
47258;676;49;-3.13;-3.13;24.31;88
47270;676;49;-3.13;-3.13;24.31;88
47280;676;49;-3.13;-3.13;24.31;88
47290;675;49;-3.13;-3.13;24.31;88
47298;675;49;-3.13;-3.13;24.31;88
47308;675;49;-3.13;-3.13;24.31;88
47319;675;49;-3.13;-3.13;24.31;88
47337;675;49;-3.13;-3.13;24.71;88
47349;675;49;-3.13;-3.13;24.71;88
47359;675;49;-3.13;-3.13;24.71;88
47370;674;49;-3.13;-3.13;24.71;88
47379;674;49;-3.13;-3.13;24.71;88
47390;674;49;-3.13;-3.13;24.71;88
47400;674;49;-3.13;-3.13;24.71;88
47408;673;49;-3.13;-3.13;24.71;88
47420;672;49;-3.13;-3.13;24.71;88
47431;672;49;-3.13;-3.13;24.71;88
47441;671;49;-3.91;-3.13;24.71;88
47450;670;49;-3.91;-3.13;24.71;88
47460;672;49;-3.91;-3.13;24.71;88
47471;673;49;-3.91;-3.13;24.71;88
47480;674;49;-3.91;-3.13;24.71;88
47490;675;49;-3.91;-3.13;24.71;88
47501;676;49;-3.91;-3.13;24.71;88
47508;677;49;-3.91;-3.13;24.71;88
47518;676;49;-3.91;-3.13;24.71;88
47532;675;49;-3.91;-3.13;24.71;88
47549;675;49;-3.91;-3.13;24.71;88
47560;674;49;-3.91;-3.13;24.71;88
47569;673;49;-3.91;-3.13;24.71;88
47581;672;49;-3.91;-3.13;24.71;88
47589;672;49;-3.91;-3.13;24.71;88
47598;672;49;-3.91;-3.13;24.71;88
47609;672;49;-3.91;-3.13;24.71;88
47618;672;49;-3.91;-3.13;24.71;88
47632;672;49;-3.91;-3.13;24.71;88
47650;672;49;-3.91;-3.13;24.71;88
47659;673;49;-3.91;-3.13;24.71;88
47671;674;49;-3.91;-3.13;24.71;88
47680;676;49;-3.91;-3.13;24.71;88
47689;677;49;-3.91;-3.13;24.71;88
47700;678;49;-3.91;-3.13;24.71;88
47709;679;49;-3.91;-3.13;24.71;88
47719;679;49;-3.91;-3.13;24.71;88
47733;679;49;-3.91;-3.13;24.71;88
47748;679;49;-3.91;-3.13;24.71;88
47760;679;49;-3.91;-3.13;24.71;88
47768;680;49;-3.91;-3.13;24.71;88
47780;680;49;-3.91;-3.13;24.71;88
47790;679;49;-3.91;-3.13;24.71;88
47798;678;49;-3.91;-3.13;24.71;88
47810;677;49;-3.91;-3.13;24.71;88
47820;676;49;-3.91;-3.13;24.71;88
47830;675;49;-3.91;-3.13;24.71;88
47840;675;49;-3.91;-3.13;24.71;88
47849;674;49;-3.91;-3.13;24.71;88
47860;673;49;-3.91;-3.13;24.71;88
47870;672;49;-3.91;-3.13;24.71;88
47879;671;49;-3.91;-3.13;24.71;88
47888;670;49;-4.69;-3.13;24.71;88
47901;670;49;-4.69;-3.13;24.71;88
47909;670;49;-4.69;-3.13;24.71;88
47920;670;49;-4.69;-3.13;24.71;88
47931;670;49;-4.69;-3.13;24.71;88
